"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"185-2";1;100;1675;"P";65;FALSE;1;502,506316794503;503;0,68;"93";2303,67395575926;"G3"
"140-1";1;90;1883;"G";56;FALSE;1;638,016549486224;639;0,903;"93";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,859375;"95";6879,7644551834;"G3"
"185-2";1;80;2275;"P";65;FALSE;1;565,049630023443;566;0,9141;"95";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,653284671532847;"97";24256,3316518181;"G3"
"140-1";1;90;1883;"G";56;FALSE;1;638,016549486224;639;0,903;"97";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,238095238095238;"99";4926,1939245786;"G3"
"1144-1";1;90;1484;"P";60;FALSE;1;553,979947127541;554;0,666666666666667;"99";7157,3783663786;"G1"
"G1000-1";1;40;1380;"G";12;FALSE;1;995,125709252363;996;0,9107;"99";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,758064516129032;"9A";5979,31770037159;"G1"
"180-1";1;80;2064;"G";55;FALSE;1;681,199472667362;682;0,9038;"9A";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,785714285714286;"9B";4622,01312972757;"G1"
"140-1";1;90;1883;"G";57;FALSE;1;638,016549486224;639;0,9143;"9B";0;"S90"
