"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
868;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";30;"1293-2";1;2349,0022691409
872;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";30;"1293-2";1;2343,73016029736
876;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";40;"1293-2";1;2332,5745001801
880;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";40;"1293-2";1;2327,30239133657
884;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";50;"1293-2";1;2332,5745001801
888;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";50;"1293-2";1;2327,30239133657
892;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";60;"1293-2";1;2332,5745001801
896;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";60;"1293-2";1;2327,30239133657
900;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";70;"1293-2";1;2332,5745001801
904;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";70;"1293-2";1;2327,30239133657
7537;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";30;"211-1";1;2513,53894410527
7546;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";30;"211-1";1;2503,45957902591
7555;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";40;"211-1";1;2505,95284989427
7564;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";40;"211-1";1;2495,83380227522
7573;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";50;"211-1";1;2505,95284989427
7582;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";50;"211-1";1;2495,83380227522
7591;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";60;"211-1";1;2505,95284989427
7600;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";60;"211-1";1;2495,83380227522
7609;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";70;"211-1";1;2505,95284989427
7618;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";70;"211-1";1;2495,83380227522
7627;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";80;"211-1";1;2505,95284989427
7636;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";80;"211-1";1;2495,83380227522
12467;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"G";30;"294-1";1;50205,8114375035
12468;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";30;"294-1";1;50211,3907275668
12469;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"G";30;"294-1";1;50216,6124387864
12482;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"P";30;"294-1";1;50200,4542946463
12483;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";30;"294-1";1;50206,0335847096
12484;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"P";30;"294-1";1;50211,2552959293
12497;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"G";40;"294-1";1;50205,8114375035
12498;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";40;"294-1";1;50211,3907275668
12499;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"G";40;"294-1";1;50216,6124387864
12512;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"P";40;"294-1";1;50200,4542946463
12513;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";40;"294-1";1;50206,0335847096
12514;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"P";40;"294-1";1;50211,2552959293
12527;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"G";50;"294-1";1;50205,8114375035
12528;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";50;"294-1";1;50211,3907275668
12529;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"G";50;"294-1";1;50216,6124387864
12542;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"P";50;"294-1";1;50200,4542946463
12543;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";50;"294-1";1;50206,0335847096
12544;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"P";50;"294-1";1;50211,2552959293
12557;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"G";60;"294-1";1;50205,8114375035
12558;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";60;"294-1";1;50211,3907275668
12559;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1900;"G";60;"294-1";1;50216,6124387864
12572;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1700;"P";60;"294-1";1;50200,4542946463
