"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
247;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2700;"G";30;"1116-1";1;1270,57935533366
270;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2700;"P";30;"1116-1";1;1260,49999025429
867;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"G";30;"1293-2";1;2032,94418529027
868;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"G";30;"1293-2";1;2349,0022691409
871;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"P";30;"1293-2";1;2026,76421330148
872;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"P";30;"1293-2";1;2343,73016029736
875;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"G";40;"1293-2";1;2014,3372056541
876;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"G";40;"1293-2";1;2332,5745001801
879;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"P";40;"1293-2";1;2008,15723366531
880;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"P";40;"1293-2";1;2327,30239133657
883;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"G";50;"1293-2";1;2014,3372056541
884;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"G";50;"1293-2";1;2332,5745001801
887;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"P";50;"1293-2";1;2008,15723366531
888;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"P";50;"1293-2";1;2327,30239133657
891;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"G";60;"1293-2";1;2014,3372056541
892;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"G";60;"1293-2";1;2332,5745001801
895;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"P";60;"1293-2";1;2008,15723366531
896;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"P";60;"1293-2";1;2327,30239133657
899;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"G";70;"1293-2";1;2014,3372056541
900;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"G";70;"1293-2";1;2332,5745001801
903;56;"G";90;0,954887218045113;0,954887218045113;1;0,947368421052632;0,909774436090226;1700;"P";70;"1293-2";1;2008,15723366531
904;56;"G";90;0,992481203007519;0,954887218045113;1;0,947368421052632;0,917293233082707;1800;"P";70;"1293-2";1;2327,30239133657
920;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"G";30;"139-1";1;1320,56375805187
921;56;"G";90;0,962406015037594;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"G";30;"139-1";1;1437,77870955983
937;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"P";30;"139-1";1;1310,48439297251
938;56;"G";90;0,962406015037594;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"P";30;"139-1";1;1427,69934448046
954;56;"G";90;0,932330827067669;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"G";40;"139-1";1;1221,1741767413
955;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"G";40;"139-1";1;1343,95503406184
971;56;"G";90;0,932330827067669;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"P";40;"139-1";1;1211,39379907299
972;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"P";40;"139-1";1;1335,37170072851
1193;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"G";30;"140-1";1;1305,42000553417
1194;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"G";30;"140-1";1;1450,94776451504
1195;56;"G";90;0,977443609022556;0,954887218045113;1;0,947368421052632;0,909774436090226;2300;"G";30;"140-1";1;1638,9808023572
1196;56;"G";90;0,984962406015038;0,954887218045113;1;0,947368421052632;0,917293233082707;2400;"G";30;"140-1";1;1904,43613326976
1213;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2100;"P";30;"140-1";1;1295,63962786586
1214;56;"G";90;0,947368421052632;0,954887218045113;1;0,947368421052632;0,902255639097744;2200;"P";30;"140-1";1;1442,3644311817
