"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
865;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";30;"1293-2";1;1832,07781627967
866;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";30;"1293-2";1;1916,31320595476
867;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";30;"1293-2";1;2032,94418529027
868;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";30;"1293-2";1;2349,0022691409
869;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";30;"1293-2";1;1825,29523482604
870;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";30;"1293-2";1;1908,63056604958
871;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";30;"1293-2";1;2026,76421330148
872;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";30;"1293-2";1;2343,73016029736
873;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";40;"1293-2";1;1808,11867232235
874;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";40;"1293-2";1;1901,91288112818
875;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";40;"1293-2";1;2014,3372056541
876;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";40;"1293-2";1;2332,5745001801
877;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";40;"1293-2";1;1801,33609086871
878;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";40;"1293-2";1;1895,99678900049
879;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";40;"1293-2";1;2008,15723366531
880;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";40;"1293-2";1;2327,30239133657
881;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";50;"1293-2";1;1808,11867232235
882;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";50;"1293-2";1;1901,91288112818
883;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";50;"1293-2";1;2014,3372056541
884;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";50;"1293-2";1;2332,5745001801
885;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";50;"1293-2";1;1801,33609086871
886;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";50;"1293-2";1;1895,99678900049
887;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";50;"1293-2";1;2008,15723366531
888;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";50;"1293-2";1;2327,30239133657
889;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";60;"1293-2";1;1808,11867232235
890;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";60;"1293-2";1;1901,91288112818
891;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";60;"1293-2";1;2014,3372056541
892;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";60;"1293-2";1;2332,5745001801
893;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";60;"1293-2";1;1801,33609086871
894;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";60;"1293-2";1;1895,99678900049
895;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";60;"1293-2";1;2008,15723366531
896;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";60;"1293-2";1;2327,30239133657
897;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";70;"1293-2";1;1808,11867232235
898;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";70;"1293-2";1;1901,91288112818
899;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";70;"1293-2";1;2014,3372056541
900;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";70;"1293-2";1;2332,5745001801
901;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";70;"1293-2";1;1801,33609086871
902;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";70;"1293-2";1;1895,99678900049
903;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";70;"1293-2";1;2008,15723366531
904;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";70;"1293-2";1;2327,30239133657
921;44;"G";80;0,9375;0,95;1;0,9875;0,9;2200;"G";30;"139-1";1;1437,77870955983
938;44;"G";80;0,9375;0,95;1;0,9875;0,9;2200;"P";30;"139-1";1;1427,69934448046
1194;44;"G";80;0,9375;0,95;1;0,9875;0,9;2200;"G";30;"140-1";1;1450,94776451504
1195;44;"G";80;0,9375;0,95;1;0,9875;0,9;2300;"G";30;"140-1";1;1638,9808023572
1196;44;"G";80;0,95;0,95;1;0,9875;0,9125;2400;"G";30;"140-1";1;1904,43613326976
1214;44;"G";80;0,9375;0,95;1;0,9875;0,9;2200;"P";30;"140-1";1;1442,3644311817
1215;44;"G";80;0,9375;0,95;1;0,9875;0,9;2300;"P";30;"140-1";1;1631,59701550913
1216;44;"G";80;0,95;0,95;1;0,9875;0,9125;2400;"P";30;"140-1";1;1898,25616128097
1236;44;"G";80;0,925;0,95;1;0,9875;0,9;2400;"G";40;"140-1";1;1762,80403059781
1256;44;"G";80;0,925;0,95;1;0,9875;0,9;2400;"P";40;"140-1";1;1756,62405860902
3009;44;"G";80;0,925;0,95;1;0,9875;0,9;2900;"G";30;"152-2";1;1274,82834937017
3010;44;"G";80;0,9375;0,95;1;0,9875;0,9125;3000;"G";30;"152-2";1;1276,9263943064
3011;44;"G";80;0,95;0,95;1;0,9875;0,925;3100;"G";30;"152-2";1;1279,0552384085
3036;44;"G";80;0,925;0,95;1;0,9875;0,9;2900;"P";30;"152-2";1;1264,7489842908
3037;44;"G";80;0,9375;0,95;1;0,9875;0,9125;3000;"P";30;"152-2";1;1266,84702922703
3038;44;"G";80;0,95;0,95;1;0,9875;0,925;3100;"P";30;"152-2";1;1268,97587332913
4549;44;"G";80;0,925;0,95;1;0,9875;0,9;1900;"G";30;"180-1";1;1273,94021776283
4550;44;"G";80;0,9375;0,95;1;0,9875;0,9125;2000;"G";30;"180-1";1;1369,11684268551
4551;44;"G";80;0,95;0,95;1;0,9875;0,925;2100;"G";30;"180-1";1;1603,11208498613
4552;44;"G";80;0,9625;0,95;1;0,9875;0,925;2200;"G";30;"180-1";1;1831,64439597314
4553;44;"G";80;0,9625;0,95;1;0,9875;0,925;2300;"G";30;"180-1";1;50195,6872936768
4554;44;"G";80;0,9625;0,95;1;0,9875;0,925;2400;"G";30;"180-1";1;50199,0591917667
4555;44;"G";80;0,9625;0,95;1;0,9875;0,925;2500;"G";30;"180-1";1;50202,5083201602
4556;44;"G";80;0,9625;0,95;1;0,9875;0,925;2600;"G";30;"180-1";1;50206,0374045117
4569;44;"G";80;0,925;0,95;1;0,9875;0,9;1900;"P";30;"180-1";1;1263,86085268347
4570;44;"G";80;0,9375;0,95;1;0,9875;0,9125;2000;"P";30;"180-1";1;1359,93474392007
4571;44;"G";80;0,95;0,95;1;0,9875;0,925;2100;"P";30;"180-1";1;1595,72829813806
4572;44;"G";80;0,9625;0,95;1;0,9875;0,925;2200;"P";30;"180-1";1;1821,56503089377
4573;44;"G";80;0,9625;0,95;1;0,9875;0,925;2300;"P";30;"180-1";1;50190,3301508196
4574;44;"G";80;0,9625;0,95;1;0,9875;0,925;2400;"P";30;"180-1";1;50193,7020489095
