"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
866;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"G";30;"1293-2";1;1916,31320595476
867;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"G";30;"1293-2";1;2032,94418529027
868;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"G";30;"1293-2";1;2349,0022691409
870;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"P";30;"1293-2";1;1908,63056604958
871;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"P";30;"1293-2";1;2026,76421330148
872;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"P";30;"1293-2";1;2343,73016029736
874;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"G";40;"1293-2";1;1901,91288112818
875;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"G";40;"1293-2";1;2014,3372056541
876;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"G";40;"1293-2";1;2332,5745001801
878;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"P";40;"1293-2";1;1895,99678900049
879;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"P";40;"1293-2";1;2008,15723366531
880;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"P";40;"1293-2";1;2327,30239133657
882;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"G";50;"1293-2";1;1901,91288112818
883;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"G";50;"1293-2";1;2014,3372056541
884;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"G";50;"1293-2";1;2332,5745001801
886;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"P";50;"1293-2";1;1895,99678900049
887;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"P";50;"1293-2";1;2008,15723366531
888;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"P";50;"1293-2";1;2327,30239133657
890;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"G";60;"1293-2";1;1901,91288112818
891;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"G";60;"1293-2";1;2014,3372056541
892;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"G";60;"1293-2";1;2332,5745001801
894;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"P";60;"1293-2";1;1895,99678900049
895;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"P";60;"1293-2";1;2008,15723366531
896;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"P";60;"1293-2";1;2327,30239133657
898;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"G";70;"1293-2";1;1901,91288112818
899;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"G";70;"1293-2";1;2014,3372056541
900;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"G";70;"1293-2";1;2332,5745001801
902;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;1600;"P";70;"1293-2";1;1895,99678900049
903;55;"G";90;0,941176470588235;0,941176470588235;1;0,911764705882353;0,911764705882353;1700;"P";70;"1293-2";1;2008,15723366531
904;55;"G";90;1;0,941176470588235;1;0,911764705882353;0,911764705882353;1800;"P";70;"1293-2";1;2327,30239133657
919;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"G";30;"139-1";1;1269,45362888977
920;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"G";30;"139-1";1;1320,56375805187
921;55;"G";90;0,990196078431373;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"G";30;"139-1";1;1437,77870955983
936;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"P";30;"139-1";1;1259,3742638104
937;55;"G";90;0,931372549019608;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"P";30;"139-1";1;1310,48439297251
938;55;"G";90;0,990196078431373;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"P";30;"139-1";1;1427,69934448046
953;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"G";40;"139-1";1;1123,67160715306
954;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"G";40;"139-1";1;1221,1741767413
955;55;"G";90;0,980392156862745;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"G";40;"139-1";1;1343,95503406184
970;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"P";40;"139-1";1;1112,69577742723
971;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"P";40;"139-1";1;1211,39379907299
972;55;"G";90;0,980392156862745;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"P";40;"139-1";1;1335,37170072851
987;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"G";50;"139-1";1;1109,3600800659
988;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"G";50;"139-1";1;1212,58558225429
989;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"G";50;"139-1";1;1343,95503406184
1004;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2000;"P";50;"139-1";1;1098,38425034007
1005;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2100;"P";50;"139-1";1;1202,80520458598
1006;55;"G";90;0,92156862745098;0,941176470588235;1;0,911764705882353;0,911764705882353;2200;"P";50;"139-1";1;1335,37170072851
1021;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"G";60;"139-1";1;1109,3600800659
1022;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"G";60;"139-1";1;1212,58558225429
1023;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"G";60;"139-1";1;1343,95503406184
1038;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"P";60;"139-1";1;1098,38425034007
1039;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"P";60;"139-1";1;1202,80520458598
1040;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"P";60;"139-1";1;1335,37170072851
1055;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"G";70;"139-1";1;1109,3600800659
1056;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"G";70;"139-1";1;1212,58558225429
1057;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"G";70;"139-1";1;1343,95503406184
1072;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"P";70;"139-1";1;1098,38425034007
1073;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"P";70;"139-1";1;1202,80520458598
1074;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"P";70;"139-1";1;1335,37170072851
1089;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"G";80;"139-1";1;1109,3600800659
1090;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"G";80;"139-1";1;1212,58558225429
1091;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"G";80;"139-1";1;1343,95503406184
1106;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"P";80;"139-1";1;1098,38425034007
1107;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"P";80;"139-1";1;1202,80520458598
1108;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"P";80;"139-1";1;1335,37170072851
1123;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"G";90;"139-1";1;1109,3600800659
1124;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"G";90;"139-1";1;1212,58558225429
1125;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"G";90;"139-1";1;1343,95503406184
1140;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"P";90;"139-1";1;1098,38425034007
1141;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"P";90;"139-1";1;1202,80520458598
1142;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"P";90;"139-1";1;1335,37170072851
1157;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"G";100;"139-1";1;1109,3600800659
1158;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2100;"G";100;"139-1";1;1212,58558225429
1159;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2200;"G";100;"139-1";1;1343,95503406184
1174;55;"G";90;0,911764705882353;0,941176470588235;1;0,911764705882353;0,901960784313726;2000;"P";100;"139-1";1;1098,38425034007
