"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
865;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"G";30;"1293-2";1;1832,07781627967
866;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"G";30;"1293-2";1;1916,31320595476
867;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1700;"G";30;"1293-2";1;2032,94418529027
868;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1800;"G";30;"1293-2";1;2349,0022691409
869;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"P";30;"1293-2";1;1825,29523482604
870;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"P";30;"1293-2";1;1908,63056604958
871;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1700;"P";30;"1293-2";1;2026,76421330148
872;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1800;"P";30;"1293-2";1;2343,73016029736
873;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"G";40;"1293-2";1;1808,11867232235
874;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"G";40;"1293-2";1;1901,91288112818
875;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1700;"G";40;"1293-2";1;2014,3372056541
876;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1800;"G";40;"1293-2";1;2332,5745001801
877;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"P";40;"1293-2";1;1801,33609086871
878;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"P";40;"1293-2";1;1895,99678900049
879;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1700;"P";40;"1293-2";1;2008,15723366531
880;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1800;"P";40;"1293-2";1;2327,30239133657
881;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"G";50;"1293-2";1;1808,11867232235
882;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"G";50;"1293-2";1;1901,91288112818
883;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1700;"G";50;"1293-2";1;2014,3372056541
884;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1800;"G";50;"1293-2";1;2332,5745001801
885;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1500;"P";50;"1293-2";1;1801,33609086871
886;50;"P";80;1;0,952380952380952;1;0,952380952380952;0,952380952380952;1600;"P";50;"1293-2";1;1895,99678900049
