"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"145-2";1;90;2580;"G";56;FALSE;1;644,51326657475;645;0,9097;"93";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,859375;"95";6879,7644551834;"G3"
"185-2";1;80;2275;"P";65;FALSE;1;565,049630023443;566;0,9141;"95";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,653284671532847;"97";25419,2440106642;"G3"
"145-2";1;90;2580;"G";56;FALSE;1;644,51326657475;645;0,9097;"97";0;"S90"
"185-2";1;100;1805;"P";58;TRUE;1;512,751445274706;513;0,380952380952381;"99";7717,98822364251;"G6"
"180-1";1;90;1584;"P";60;FALSE;1;581,626095415237;582;0,666666666666667;"99";4771,58557758574;"G4"
"G1000-1";1;40;1380;"G";12;FALSE;1;995,125709252363;996;0,9107;"99";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,693548387096774;"9A";5652,62226659869;"G2"
"180-1";1;80;2064;"G";55;FALSE;1;681,199472667362;682;0,9038;"9A";0;"S90"
"4370-1";1;90;1975;"P";60;FALSE;1;549,743140885997;550;0,742857142857143;"9B";4928,04653581515;"G2"
"145-2";1;90;2580;"G";57;FALSE;1;644,51326657475;645;0,9;"9B";0;"S90"
