"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
"145-2";2600;1;70;65;"G";0,9045;746,53824117317;"173B"
"145-2";2600;1;70;65;"G";0,9095;746,53824117317;"173C"
"145-2";2600;1;70;60;"G";0,9077;746,53824117317;"177A"
"145-2";2600;1;70;60;"G";0,9077;746,53824117317;"177B"
"145-2";2600;1;70;57;"G";0,9;746,53824117317;"181"
"145-2";2600;1;70;57;"G";0,9;746,53824117317;"183"
"G1206-4";1900;1;50;50;"P";0,9524;1227,12105151181;"185"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"187A"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"187B"
"145-2";2600;1;70;56;"G";0,9231;746,53824117317;"19"
"285-2";2600;1;60;50;"P";0,9189;1032,98345043618;"191"
"145-2";2600;1;70;58;"G";0,9329;746,53824117317;"193A"
"145-2";2600;1;70;60;"G";0,9135;746,53824117317;"193B"
"285-2";2600;1;60;61;"P";0,9216;1032,98345043618;"195"
"285-2";2600;1;60;54;"P";0,9239;1032,98345043618;"195A"
"G1700-2";1700;1;60;53;"G";0,9259;1032,5972504897;"197B"
"145-2";2600;1;70;58;"G";0,9329;746,53824117317;"201"
"145-2";2600;1;70;62;"G";0,9083;746,53824117317;"203"
"145-2";2600;1;70;53;"G";0,9348;746,53824117317;"207A"
"203-1";1300;1;60;47;"G";0,9048;923,547094128986;"209"
"285-2";2400;1;60;50;"G";0,9153;956,469649570973;"21"
"145-2";2600;1;70;60;"G";0,9085;746,53824117317;"215A"
"145-2";2600;1;70;55;"G";0,935;746,53824117317;"215B"
"145-2";2600;1;70;61;"G";0,9388;746,53824117317;"221"
"145-2";2600;1;70;61;"G";0,9388;746,53824117317;"223"
"145-2";2600;1;70;61;"G";0,9388;746,53824117317;"225"
"145-2";2600;1;70;66;"G";0,9058;746,53824117317;"251"
"285-2";2600;1;60;67;"P";0,9412;1032,98345043618;"253"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"279"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"287"
"145-2";2600;1;70;60;"G";0,9178;746,53824117317;"289"
"145-2";2600;1;70;64;"G";0,96;746,53824117317;"291"
"264-1";3100;1;60;40;"G";0,9013;918,363911070307;"293"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"295"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"297"
"145-2";2600;1;70;55;"G";0,9008;746,53824117317;"299"
"145-2";2700;1;70;54;"G";0,9412;772,111907732297;"303"
"285-2";2600;1;60;55;"P";0,9;1032,98345043618;"305"
"145-2";2700;1;70;50;"G";0,9023;772,111907732297;"31"
"264-1";3100;1;60;44;"G";0,9178;918,363911070307;"319"
"145-2";2700;1;70;50;"G";0,9023;772,111907732297;"329"
"180-1";1800;1;50;37;"G";0,9059;903,606666152634;"33"
"145-2";2600;1;70;56;"G";0,9268;746,53824117317;"35"
"180-1";2200;1;60;54;"G";0,9044;1171,53856994013;"37"
"145-2";2700;1;70;50;"G";0,9023;772,111907732297;"39A"
"145-2";2700;1;80;60;"G";0,9153;757,545597576302;"39B"
"145-2";2600;1;70;52;"G";0,9385;746,53824117317;"41"
"1293-2";1700;1;50;51;"G";0,9487;1468,67315441507;"43"
"145-2";2700;1;70;50;"G";0,9023;772,111907732297;"47"
"285-2";2500;1;60;50;"G";0,9048;983,383650415768;"5"
"285-2";2500;1;50;50;"G";0,9024;1020,70135264965;"53"
"145-2";2600;1;70;56;"G";0,9096;746,53824117317;"55A"
"285-2";2500;1;60;49;"G";0,902;983,383650415768;"55B"
"185-2";3000;1;60;40;"G";0,904;879,88024673456;"57A"
"145-2";2600;1;70;55;"G";0,903;746,53824117317;"57B"
"145-2";2600;1;70;54;"G";0,9211;746,53824117317;"61"
"145-2";2600;1;70;54;"G";0,9091;746,53824117317;"63B"
"145-2";2600;1;70;53;"G";0,92;746,53824117317;"65"
"145-2";2600;1;70;54;"G";0,9796;746,53824117317;"67"
"145-2";2600;1;70;63;"G";0,9318;746,53824117317;"71"
"145-2";2600;1;70;64;"G";0,9211;746,53824117317;"73"
"6186-1";2800;1;60;55;"G";0,9038;819,997140191811;"741"
"145-2";2600;1;70;61;"G";0,9057;746,53824117317;"75"
"145-2";2600;1;70;56;"G";0,9012;746,53824117317;"777"
"145-2";2700;1;70;56;"G";0,9274;772,111907732297;"77A"
"145-2";2700;1;70;56;"G";0,9059;772,111907732297;"77B"
"180-1";1800;1;60;56;"G";0,904;855,965280693798;"79"
"203-1";1000;1;70;61;"G";0,9159;782,31639342372;"81A"
"145-2";2700;1;70;55;"G";0,9036;772,111907732297;"81B"
"145-2";2700;1;70;55;"G";0,9036;772,111907732297;"87"
"145-2";2600;1;70;56;"G";0,9096;746,53824117317;"89"
"145-2";2600;1;70;65;"G";0,9192;746,53824117317;"91"
"145-2";2600;1;70;60;"G";0,903;746,53824117317;"93"
"145-2";2600;1;70;65;"G";0,9453;746,53824117317;"95"
"145-2";2600;1;70;60;"G";0,903;746,53824117317;"97"
"145-2";2700;1;70;42;"G";0,9286;772,111907732297;"99"
"6186-1";2800;1;60;55;"G";0,9038;819,997140191811;"9A"
"145-2";2600;1;70;60;"G";0,9;746,53824117317;"9B"
