"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
50;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"G";"1116-1";1;671,427161794207
51;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"G";"1116-1";1;700,191143785847
73;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"P";"1116-1";1;671,427161794207
74;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"P";"1116-1";1;700,191143785847
129;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1800;"G";"139-1";1;737,955349431252
130;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1900;"G";"139-1";1;786,260801626734
146;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1800;"P";"139-1";1;737,955349431252
147;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1900;"P";"139-1";1;786,260801626734
165;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1900;"G";"140-1";1;784,800234470127
185;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1900;"P";"140-1";1;784,800234470127
255;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2300;"G";"145-2";1;650,933509672457
256;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"G";"145-2";1;667,477507576364
257;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2500;"G";"145-2";1;680,538293946535
258;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"G";"145-2";1;705,900420435657
259;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"G";"145-2";1;736,758218235227
278;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2300;"P";"145-2";1;650,933509672457
279;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"P";"145-2";1;667,477507576364
280;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2500;"P";"145-2";1;680,538293946535
281;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"P";"145-2";1;705,900420435657
282;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"P";"145-2";1;736,758218235227
302;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"G";"146-3";1;642,136316785997
322;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"P";"146-3";1;642,136316785997
346;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2800;"G";"151-1";1;755,371747834852
347;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2900;"G";"151-1";1;805,686712874635
373;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2800;"P";"151-1";1;755,371747834852
374;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2900;"P";"151-1";1;805,686712874635
398;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"G";"152-2";1;676,825602240888
399;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"G";"152-2";1;705,984472754226
425;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"P";"152-2";1;676,825602240888
426;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"P";"152-2";1;705,984472754226
579;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1500;"G";"180-1";1;648,953347910194
580;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1600;"G";"180-1";1;685,985651299478
581;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1700;"G";"180-1";1;724,41610517647
582;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1800;"G";"180-1";1;786,579493951811
599;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1500;"P";"180-1";1;648,953347910194
600;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1600;"P";"180-1";1;685,985651299478
601;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1700;"P";"180-1";1;724,41610517647
602;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;1800;"P";"180-1";1;786,579493951811
716;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"G";"185-2";1;638,564391933444
717;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2500;"G";"185-2";1;661,249052910734
718;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"G";"185-2";1;687,42962311637
719;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"G";"185-2";1;718,705415882216
744;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"P";"185-2";1;638,564391933444
745;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2500;"P";"185-2";1;661,249052910734
746;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"P";"185-2";1;687,42962311637
747;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2700;"P";"185-2";1;718,705415882216
772;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2400;"G";"185CL1-1";1;637,723522197341
773;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2500;"G";"185CL1-1";1;660,690864155215
774;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;2600;"G";"185CL1-1";1;686,807439996816
