"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
865;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";30;"1293-2";1;1004,91418127146
866;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";30;"1293-2";1;921,334459946183
867;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";30;"1293-2";1;943,177170402928
868;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";30;"1293-2";1;1026,50193491488
869;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";30;"1293-2";1;1004,91418127146
870;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";30;"1293-2";1;921,334459946183
871;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";30;"1293-2";1;943,177170402928
872;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";30;"1293-2";1;1026,50193491488
873;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";40;"1293-2";1;1004,91418127146
874;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";40;"1293-2";1;921,334459946183
875;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";40;"1293-2";1;943,177170402928
876;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";40;"1293-2";1;1026,50193491488
877;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";40;"1293-2";1;1004,91418127146
878;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";40;"1293-2";1;921,334459946183
879;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";40;"1293-2";1;943,177170402928
880;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";40;"1293-2";1;1026,50193491488
881;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";50;"1293-2";1;1004,91418127146
882;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";50;"1293-2";1;921,334459946183
883;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";50;"1293-2";1;943,177170402928
884;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"G";50;"1293-2";1;1026,50193491488
885;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"P";50;"1293-2";1;1004,91418127146
886;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"P";50;"1293-2";1;921,334459946183
887;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"P";50;"1293-2";1;943,177170402928
888;44;"G";80;0,975;0,95;1;0,9875;0,9125;1800;"P";50;"1293-2";1;1026,50193491488
889;44;"G";80;0,95;0,95;1;0,9875;0,9;1500;"G";60;"1293-2";1;1004,91418127146
890;44;"G";80;0,9625;0,95;1;0,9875;0,9;1600;"G";60;"1293-2";1;921,334459946183
891;44;"G";80;0,975;0,95;1;0,9875;0,9125;1700;"G";60;"1293-2";1;943,177170402928
