"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
12;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"ER 20D-2";1880;1;80;746,259039057994
14;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"211-1";2241;2;80;883,736961496171
20;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"189-2";2786;1;90;624,752739433442
34;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2635;1;90;620,418864540445
35;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2735;1;90;629,094361966156
36;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2785;1;90;633,58086915067
42;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2435;1;90;604,084112081587
49;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"140-1";2083;1;100;670,800262981201
57;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"264-1";3456;1;80;765,887583017809
79;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-3";2087;1;80;883,367468423894
93;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185CL1-1";2684;1;90;624,36296541038
94;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185CL1-1";2984;1;100;662,002218059334
128;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"9274-1";1980;1;80;1021,11895287679
129;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"140-1";4086;2;90;665,774164163545
131;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"189-2";5572;2;80;624,524767439653
143;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"140-1";3966;2;90;659,035294102765
144;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2485;1;90;608,053249570571
162;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"140-1";1883;1;90;638,016549486224
175;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-1";2690;1;80;1021,47582818879
177;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-1";2590;1;80;1016,52311609825
184;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-3";1687;1;80;848,741788622444
194;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"152-2";2952;1;90;640,898967445414
204;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"145-2";2430;1;100;633,441992941703
206;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1700-2";1688;1;90;762,55635926115
219;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2935;1;90;658,664144084364
226;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";3075;1;90;668,816333078269
227;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2585;1;90;616,216136388036
228;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";3035;1;90;665,874322743458
273;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2665;1;80;622,982313720013
283;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"ER 20D-2";1970;1;90;753,487189198305
284;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"6186-1";2484;1;80;607,974073097375
392;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"185-2";2685;1;100;624,709499322396
415;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"232-2";2422;1;90;763,52993209362
419;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"151-1";2918;1;80;654,653319877115
420;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"DE1002-1";3990;1;80;1155,78017715167
429;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-3";3674;2;80;860,529187374215
430;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-3";2187;1;80;893,736394836174
432;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"203-1";1868;1;90;876,915924242969
444;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"203-1";1668;1;80;792,24707215649
446;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"203-1";1368;1;90;752,817898354465
463;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"66-1";3526;1;100;866,352778635464
470;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"66-2";3726;1;90;876,356908242111
503;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"G1206-4";1887;1;60;865,712512650703
522;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"28-1";2705;1;90;626,451749245355
525;62;"G";100;1;0,94578313253012;1;0,927710843373494;0,903614457831325;"139-1";2086;1;100;671,221941191462
